NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
GOBP_NEUTROPHIL_DEGRANULATION	GOBP_NEUTROPHIL_DEGRANULATION		16	-0.30220658	-0.70120955	0.88682747	1.0	1.0	25790	tags=100%, list=70%, signal=331%	
GOBP_NEGATIVE_REGULATION_OF_CELL_ACTIVATION	GOBP_NEGATIVE_REGULATION_OF_CELL_ACTIVATION		223	-0.19597399	-0.70068234	1.0	1.0	1.0	8636	tags=23%, list=23%, signal=30%	
GOBP_RIBONUCLEOSIDE_MONOPHOSPHATE_BIOSYNTHETIC_PROCESS	GOBP_RIBONUCLEOSIDE_MONOPHOSPHATE_BIOSYNTHETIC_PROCESS		38	-0.24766873	-0.6997476	0.95158595	1.0	1.0	8875	tags=24%, list=24%, signal=31%	
GOBP_RESCUE_OF_STALLED_RIBOSOME	GOBP_RESCUE_OF_STALLED_RIBOSOME		37	-0.2506366	-0.69927144	0.9299674	1.0	1.0	27700	tags=100%, list=75%, signal=399%	
GOBP_MITOCHONDRIAL_LARGE_RIBOSOMAL_SUBUNIT_ASSEMBLY	GOBP_MITOCHONDRIAL_LARGE_RIBOSOMAL_SUBUNIT_ASSEMBLY		15	-0.3004386	-0.6990558	0.8822464	1.0	1.0	25855	tags=100%, list=70%, signal=333%	
GOBP_ATRIAL_CARDIAC_MUSCLE_CELL_TO_AV_NODE_CELL_COMMUNICATION	GOBP_ATRIAL_CARDIAC_MUSCLE_CELL_TO_AV_NODE_CELL_COMMUNICATION		15	-0.30722198	-0.69901735	0.8863636	1.0	1.0	3237	tags=13%, list=9%, signal=15%	
GOBP_REGULATION_OF_ENDOTHELIAL_CELL_DIFFERENTIATION	GOBP_REGULATION_OF_ENDOTHELIAL_CELL_DIFFERENTIATION		41	-0.24581414	-0.6974994	0.96039605	1.0	1.0	27879	tags=100%, list=75%, signal=407%	
GOBP_POSITIVE_REGULATION_OF_AMINO_ACID_TRANSPORT	GOBP_POSITIVE_REGULATION_OF_AMINO_ACID_TRANSPORT		33	-0.25691187	-0.69749194	0.93699515	1.0	1.0	2778	tags=9%, list=8%, signal=10%	
GOBP_STEROL_TRANSPORT	GOBP_STEROL_TRANSPORT		118	-0.20844603	-0.6973045	0.99405646	1.0	1.0	2782	tags=4%, list=8%, signal=5%	
GOBP_NEGATIVE_REGULATION_OF_ASTROCYTE_DIFFERENTIATION	GOBP_NEGATIVE_REGULATION_OF_ASTROCYTE_DIFFERENTIATION		18	-0.2934894	-0.6972834	0.906422	1.0	1.0	6111	tags=17%, list=17%, signal=20%	
GOBP_TEMPERATURE_HOMEOSTASIS	GOBP_TEMPERATURE_HOMEOSTASIS		193	-0.19973119	-0.69714695	0.998672	1.0	1.0	8506	tags=20%, list=23%, signal=26%	
GOBP_RESPONSE_TO_NITRIC_OXIDE	GOBP_RESPONSE_TO_NITRIC_OXIDE		22	-0.27707884	-0.6959637	0.920434	1.0	1.0	8370	tags=27%, list=23%, signal=35%	
GOBP_DORSAL_SPINAL_CORD_DEVELOPMENT	GOBP_DORSAL_SPINAL_CORD_DEVELOPMENT		18	-0.2901739	-0.6954412	0.90235084	1.0	1.0	4057	tags=17%, list=11%, signal=19%	
GOBP_REGULATION_OF_LYMPHOCYTE_MEDIATED_IMMUNITY	GOBP_REGULATION_OF_LYMPHOCYTE_MEDIATED_IMMUNITY		213	-0.1958593	-0.695375	1.0	1.0	1.0	9024	tags=25%, list=24%, signal=33%	
GOBP_GOLGI_TO_PLASMA_MEMBRANE_TRANSPORT	GOBP_GOLGI_TO_PLASMA_MEMBRANE_TRANSPORT		71	-0.22664379	-0.69485915	0.9824	1.0	1.0	26757	tags=99%, list=72%, signal=357%	
GOBP_DEVELOPMENT_OF_PRIMARY_SEXUAL_CHARACTERISTICS	GOBP_DEVELOPMENT_OF_PRIMARY_SEXUAL_CHARACTERISTICS		269	-0.19286057	-0.694643	0.9986649	1.0	1.0	8775	tags=22%, list=24%, signal=28%	
GOBP_TELOMERE_CAPPING	GOBP_TELOMERE_CAPPING		28	-0.25699428	-0.6939166	0.9345955	1.0	1.0	27463	tags=100%, list=74%, signal=389%	
GOBP_NUCLEOLAR_LARGE_RRNA_TRANSCRIPTION_BY_RNA_POLYMERASE_I	GOBP_NUCLEOLAR_LARGE_RRNA_TRANSCRIPTION_BY_RNA_POLYMERASE_I		33	-0.25689366	-0.6937639	0.9248252	1.0	1.0	27468	tags=100%, list=74%, signal=389%	
GOBP_LOCOMOTOR_RHYTHM	GOBP_LOCOMOTOR_RHYTHM		23	-0.27303392	-0.6933189	0.91150445	1.0	1.0	3292	tags=9%, list=9%, signal=10%	
GOBP_POSITIVE_REGULATION_OF_MRNA_PROCESSING	GOBP_POSITIVE_REGULATION_OF_MRNA_PROCESSING		35	-0.2506501	-0.69309247	0.9261745	1.0	1.0	27699	tags=100%, list=75%, signal=399%	
GOBP_OOGENESIS	GOBP_OOGENESIS		117	-0.20796344	-0.6928851	0.9954614	1.0	1.0	8775	tags=26%, list=24%, signal=35%	
GOBP_REGULATION_OF_ENDOTHELIAL_CELL_DEVELOPMENT	GOBP_REGULATION_OF_ENDOTHELIAL_CELL_DEVELOPMENT		19	-0.28086755	-0.6924284	0.8819444	1.0	1.0	26579	tags=100%, list=72%, signal=356%	
GOBP_MYELOID_DENDRITIC_CELL_DIFFERENTIATION	GOBP_MYELOID_DENDRITIC_CELL_DIFFERENTIATION		23	-0.2759368	-0.69241107	0.9142857	1.0	1.0	7112	tags=17%, list=19%, signal=22%	
GOBP_LEUKOCYTE_AGGREGATION	GOBP_LEUKOCYTE_AGGREGATION		17	-0.29304466	-0.6916851	0.8884892	1.0	1.0	8080	tags=35%, list=22%, signal=45%	
GOBP_POSITIVE_REGULATION_OF_HEMOPOIESIS	GOBP_POSITIVE_REGULATION_OF_HEMOPOIESIS		202	-0.19777556	-0.69119525	1.0	1.0	1.0	8654	tags=18%, list=23%, signal=23%	
GOBP_HISTONE_MRNA_CATABOLIC_PROCESS	GOBP_HISTONE_MRNA_CATABOLIC_PROCESS		15	-0.30238792	-0.6901847	0.899635	1.0	1.0	25783	tags=100%, list=70%, signal=331%	
GOBP_SPERMATID_NUCLEUS_DIFFERENTIATION	GOBP_SPERMATID_NUCLEUS_DIFFERENTIATION		32	-0.25661922	-0.68988675	0.9226891	1.0	1.0	5885	tags=13%, list=16%, signal=15%	
GOBP_EXPLORATION_BEHAVIOR	GOBP_EXPLORATION_BEHAVIOR		49	-0.2343624	-0.6897052	0.96633	1.0	1.0	8809	tags=24%, list=24%, signal=32%	
GOBP_T_HELPER_2_CELL_DIFFERENTIATION	GOBP_T_HELPER_2_CELL_DIFFERENTIATION		19	-0.27816206	-0.6896502	0.90086955	1.0	1.0	4666	tags=11%, list=13%, signal=12%	
GOBP_NEGATIVE_REGULATION_OF_SYNAPTIC_TRANSMISSION	GOBP_NEGATIVE_REGULATION_OF_SYNAPTIC_TRANSMISSION		73	-0.22115149	-0.6894986	0.98883575	1.0	1.0	8230	tags=23%, list=22%, signal=30%	
GOBP_REGULATION_OF_ARP2_3_COMPLEX_MEDIATED_ACTIN_NUCLEATION	GOBP_REGULATION_OF_ARP2_3_COMPLEX_MEDIATED_ACTIN_NUCLEATION		28	-0.2633318	-0.68895537	0.9431616	1.0	1.0	27229	tags=100%, list=74%, signal=380%	
GOBP_POSITIVE_REGULATION_OF_LYMPHOCYTE_MIGRATION	GOBP_POSITIVE_REGULATION_OF_LYMPHOCYTE_MIGRATION		44	-0.24095255	-0.688861	0.97044337	1.0	1.0	9070	tags=32%, list=25%, signal=42%	
GOBP_POSITIVE_REGULATION_OF_RESPONSE_TO_CYTOKINE_STIMULUS	GOBP_POSITIVE_REGULATION_OF_RESPONSE_TO_CYTOKINE_STIMULUS		71	-0.22318019	-0.68809104	0.97448164	1.0	1.0	8913	tags=24%, list=24%, signal=31%	
GOBP_ALPHA_BETA_T_CELL_ACTIVATION	GOBP_ALPHA_BETA_T_CELL_ACTIVATION		207	-0.19586787	-0.68677074	1.0	1.0	1.0	8510	tags=23%, list=23%, signal=30%	
GOBP_NEGATIVE_REGULATION_OF_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION	GOBP_NEGATIVE_REGULATION_OF_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION		148	-0.20151137	-0.68662125	0.9943343	1.0	1.0	3075	tags=5%, list=8%, signal=5%	
GOBP_NEGATIVE_REGULATION_OF_INFLAMMATORY_RESPONSE_TO_ANTIGENIC_STIMULUS	GOBP_NEGATIVE_REGULATION_OF_INFLAMMATORY_RESPONSE_TO_ANTIGENIC_STIMULUS		17	-0.29328355	-0.6859704	0.9144385	1.0	1.0	6111	tags=18%, list=17%, signal=21%	
GOBP_RESPONSE_TO_STEROL	GOBP_RESPONSE_TO_STEROL		35	-0.25426802	-0.6839898	0.9395973	1.0	1.0	8329	tags=23%, list=23%, signal=29%	
GOBP_ADULT_BEHAVIOR	GOBP_ADULT_BEHAVIOR		185	-0.19682068	-0.68392146	1.0	1.0	1.0	7830	tags=20%, list=21%, signal=25%	
GOBP_GLYCOSYL_COMPOUND_BIOSYNTHETIC_PROCESS	GOBP_GLYCOSYL_COMPOUND_BIOSYNTHETIC_PROCESS		23	-0.2661395	-0.68365926	0.92105263	1.0	1.0	27124	tags=100%, list=73%, signal=376%	
GOBP_RESPONSE_TO_MAGNESIUM_ION	GOBP_RESPONSE_TO_MAGNESIUM_ION		21	-0.27379566	-0.68335986	0.9181495	1.0	1.0	7141	tags=33%, list=19%, signal=41%	
GOBP_HEME_METABOLIC_PROCESS	GOBP_HEME_METABOLIC_PROCESS		41	-0.24092689	-0.68259275	0.9546248	1.0	1.0	8557	tags=17%, list=23%, signal=22%	
GOBP_REGULATION_OF_PROTEIN_ACETYLATION	GOBP_REGULATION_OF_PROTEIN_ACETYLATION		16	-0.28745094	-0.68228525	0.91818184	1.0	1.0	26335	tags=100%, list=71%, signal=348%	
GOBP_REGULATION_OF_ENDOCRINE_PROCESS	GOBP_REGULATION_OF_ENDOCRINE_PROCESS		56	-0.22705755	-0.6820603	0.96351576	1.0	1.0	8537	tags=30%, list=23%, signal=39%	
GOBP_NEGATIVE_REGULATION_OF_NEURON_PROJECTION_REGENERATION	GOBP_NEGATIVE_REGULATION_OF_NEURON_PROJECTION_REGENERATION		22	-0.2669331	-0.6819536	0.9209139	1.0	1.0	23847	tags=95%, list=65%, signal=269%	
GOBP_RESPONSE_TO_TUMOR_NECROSIS_FACTOR	GOBP_RESPONSE_TO_TUMOR_NECROSIS_FACTOR		221	-0.19232398	-0.6818736	1.0	1.0	1.0	9248	tags=19%, list=25%, signal=26%	
GOBP_REGULATION_OF_NUCLEOTIDE_EXCISION_REPAIR	GOBP_REGULATION_OF_NUCLEOTIDE_EXCISION_REPAIR		28	-0.2561898	-0.68183434	0.92691624	1.0	1.0	23977	tags=96%, list=65%, signal=274%	
GOBP_POSITIVE_REGULATION_OF_DEVELOPMENTAL_GROWTH	GOBP_POSITIVE_REGULATION_OF_DEVELOPMENTAL_GROWTH		211	-0.19355644	-0.6815509	1.0	1.0	1.0	6177	tags=11%, list=17%, signal=14%	
GOBP_NEURON_PROJECTION_ARBORIZATION	GOBP_NEURON_PROJECTION_ARBORIZATION		39	-0.24107178	-0.6813498	0.94892913	1.0	1.0	5795	tags=13%, list=16%, signal=15%	
GOBP_POSITIVE_REGULATION_OF_INTRACELLULAR_STEROID_HORMONE_RECEPTOR_SIGNALING_PATHWAY	GOBP_POSITIVE_REGULATION_OF_INTRACELLULAR_STEROID_HORMONE_RECEPTOR_SIGNALING_PATHWAY		21	-0.27725428	-0.6812356	0.9110738	1.0	1.0	26713	tags=100%, list=72%, signal=361%	
GOBP_POSITIVE_REGULATION_OF_RECEPTOR_RECYCLING	GOBP_POSITIVE_REGULATION_OF_RECEPTOR_RECYCLING		16	-0.29524842	-0.6810155	0.87636364	1.0	1.0	26047	tags=100%, list=70%, signal=339%	
GOBP_INNER_MITOCHONDRIAL_MEMBRANE_ORGANIZATION	GOBP_INNER_MITOCHONDRIAL_MEMBRANE_ORGANIZATION		42	-0.23937252	-0.68084	0.959596	1.0	1.0	28117	tags=100%, list=76%, signal=418%	
GOBP_CELLULAR_RESPONSE_TO_SALT_STRESS	GOBP_CELLULAR_RESPONSE_TO_SALT_STRESS		18	-0.2810194	-0.68076783	0.9102334	1.0	1.0	9096	tags=39%, list=25%, signal=52%	
GOBP_NATURAL_KILLER_CELL_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE	GOBP_NATURAL_KILLER_CELL_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE		17	-0.28469473	-0.6804656	0.9007353	1.0	1.0	8407	tags=35%, list=23%, signal=46%	
GOBP_MACROMOLECULE_DEACYLATION	GOBP_MACROMOLECULE_DEACYLATION		55	-0.2254445	-0.6801334	0.96737355	1.0	1.0	28634	tags=100%, list=77%, signal=444%	
GOBP_MOTOR_NEURON_APOPTOTIC_PROCESS	GOBP_MOTOR_NEURON_APOPTOTIC_PROCESS		15	-0.2952675	-0.67927456	0.90203327	1.0	1.0	26046	tags=100%, list=70%, signal=339%	
GOBP_GLIAL_CELL_ACTIVATION	GOBP_GLIAL_CELL_ACTIVATION		58	-0.22602935	-0.67923635	0.97364086	1.0	1.0	9293	tags=31%, list=25%, signal=41%	
GOBP_PROTEIN_LOCALIZATION_TO_SITE_OF_DOUBLE_STRAND_BREAK	GOBP_PROTEIN_LOCALIZATION_TO_SITE_OF_DOUBLE_STRAND_BREAK		26	-0.26616114	-0.6788263	0.9440678	1.0	1.0	27124	tags=100%, list=73%, signal=376%	
GOBP_REGULATION_OF_NEURON_MIGRATION	GOBP_REGULATION_OF_NEURON_MIGRATION		56	-0.22477949	-0.67865473	0.9726248	1.0	1.0	5603	tags=13%, list=15%, signal=15%	
GOBP_MEMBRANE_FISSION	GOBP_MEMBRANE_FISSION		32	-0.25195697	-0.6783546	0.962069	1.0	1.0	27650	tags=100%, list=75%, signal=397%	
GOBP_MITOCHONDRION_DISTRIBUTION	GOBP_MITOCHONDRION_DISTRIBUTION		26	-0.2587136	-0.6772486	0.9482143	1.0	1.0	27399	tags=100%, list=74%, signal=387%	
GOBP_PLASMA_MEMBRANE_TUBULATION	GOBP_PLASMA_MEMBRANE_TUBULATION		20	-0.27239987	-0.6772152	0.9138241	1.0	1.0	26892	tags=100%, list=73%, signal=367%	
GOBP_NUCLEAR_TRANSCRIBED_MRNA_CATABOLIC_PROCESS_NONSENSE_MEDIATED_DECAY	GOBP_NUCLEAR_TRANSCRIBED_MRNA_CATABOLIC_PROCESS_NONSENSE_MEDIATED_DECAY		48	-0.22887027	-0.67714846	0.9643436	1.0	1.0	28506	tags=100%, list=77%, signal=437%	
GOBP_POSITIVE_REGULATION_OF_LEUKOCYTE_MEDIATED_IMMUNITY	GOBP_POSITIVE_REGULATION_OF_LEUKOCYTE_MEDIATED_IMMUNITY		169	-0.19644134	-0.6759569	1.0	1.0	1.0	8448	tags=21%, list=23%, signal=27%	
GOBP_CYTOCHROME_COMPLEX_ASSEMBLY	GOBP_CYTOCHROME_COMPLEX_ASSEMBLY		41	-0.23936602	-0.67496276	0.9713805	1.0	1.0	28117	tags=100%, list=76%, signal=418%	
GOBP_REGULATION_OF_POSTSYNAPTIC_NEUROTRANSMITTER_RECEPTOR_INTERNALIZATION	GOBP_REGULATION_OF_POSTSYNAPTIC_NEUROTRANSMITTER_RECEPTOR_INTERNALIZATION		44	-0.23437288	-0.67490035	0.96198344	1.0	1.0	28302	tags=100%, list=77%, signal=427%	
GOBP_REGULATION_OF_ERYTHROCYTE_DIFFERENTIATION	GOBP_REGULATION_OF_ERYTHROCYTE_DIFFERENTIATION		50	-0.23167394	-0.6743636	0.9686985	1.0	1.0	28403	tags=100%, list=77%, signal=432%	
GOBP_NEGATIVE_REGULATION_OF_CARDIAC_MUSCLE_CELL_PROLIFERATION	GOBP_NEGATIVE_REGULATION_OF_CARDIAC_MUSCLE_CELL_PROLIFERATION		17	-0.28393725	-0.6741108	0.9094203	1.0	1.0	12283	tags=29%, list=33%, signal=44%	
GOBP_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS_VIA_THE_MULTIVESICULAR_BODY_SORTING_PATHWAY	GOBP_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS_VIA_THE_MULTIVESICULAR_BODY_SORTING_PATHWAY		31	-0.25195017	-0.67396754	0.94623655	1.0	1.0	27650	tags=100%, list=75%, signal=397%	
GOBP_POSITIVE_REGULATION_OF_RAC_PROTEIN_SIGNAL_TRANSDUCTION	GOBP_POSITIVE_REGULATION_OF_RAC_PROTEIN_SIGNAL_TRANSDUCTION		22	-0.26997754	-0.6737045	0.93504274	1.0	1.0	26982	tags=100%, list=73%, signal=370%	
GOBP_POSITIVE_REGULATION_OF_LIPID_METABOLIC_PROCESS	GOBP_POSITIVE_REGULATION_OF_LIPID_METABOLIC_PROCESS		159	-0.19503395	-0.6736671	0.9986053	1.0	1.0	9112	tags=23%, list=25%, signal=30%	
GOBP_AMINO_SUGAR_CATABOLIC_PROCESS	GOBP_AMINO_SUGAR_CATABOLIC_PROCESS		16	-0.28478837	-0.6734846	0.9	1.0	1.0	7153	tags=31%, list=19%, signal=39%	
GOBP_REGULATION_OF_REGULATORY_T_CELL_DIFFERENTIATION	GOBP_REGULATION_OF_REGULATORY_T_CELL_DIFFERENTIATION		37	-0.24049897	-0.6732835	0.9587459	1.0	1.0	6461	tags=22%, list=17%, signal=26%	
GOBP_T_CELL_MEDIATED_IMMUNITY	GOBP_T_CELL_MEDIATED_IMMUNITY		143	-0.19856639	-0.6730282	0.99852073	1.0	1.0	9024	tags=27%, list=24%, signal=36%	
GOBP_SYNAPTIC_VESICLE_ENDOSOMAL_PROCESSING	GOBP_SYNAPTIC_VESICLE_ENDOSOMAL_PROCESSING		18	-0.2868979	-0.67217886	0.8933824	1.0	1.0	26356	tags=100%, list=71%, signal=349%	
GOBP_NEGATIVE_REGULATION_OF_MEIOTIC_CELL_CYCLE	GOBP_NEGATIVE_REGULATION_OF_MEIOTIC_CELL_CYCLE		26	-0.26490393	-0.67171353	0.9211909	1.0	1.0	8826	tags=31%, list=24%, signal=40%	
GOBP_NEGATIVE_REGULATION_OF_MIRNA_METABOLIC_PROCESS	GOBP_NEGATIVE_REGULATION_OF_MIRNA_METABOLIC_PROCESS		32	-0.24575421	-0.6710781	0.9543147	1.0	1.0	27879	tags=100%, list=75%, signal=407%	
GOBP_VIRION_ASSEMBLY	GOBP_VIRION_ASSEMBLY		30	-0.25194335	-0.67081636	0.95364237	1.0	1.0	27650	tags=100%, list=75%, signal=397%	
GOBP_MONOCYTE_DIFFERENTIATION	GOBP_MONOCYTE_DIFFERENTIATION		34	-0.24576753	-0.6708113	0.95213675	1.0	1.0	27879	tags=100%, list=75%, signal=407%	
GOBP_NUCLEOBASE_BIOSYNTHETIC_PROCESS	GOBP_NUCLEOBASE_BIOSYNTHETIC_PROCESS		17	-0.28158337	-0.67072755	0.9189189	1.0	1.0	26552	tags=100%, list=72%, signal=355%	
GOBP_REGULATION_OF_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_IN_RESPONSE_TO_DNA_DAMAGE	GOBP_REGULATION_OF_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_IN_RESPONSE_TO_DNA_DAMAGE		38	-0.23736896	-0.6703654	0.9493243	1.0	1.0	28190	tags=100%, list=76%, signal=421%	
GOBP_NEGATIVE_REGULATION_OF_IMMUNE_RESPONSE	GOBP_NEGATIVE_REGULATION_OF_IMMUNE_RESPONSE		220	-0.18811555	-0.66952866	1.0	1.0	1.0	6149	tags=12%, list=17%, signal=14%	
GOBP_RAC_PROTEIN_SIGNAL_TRANSDUCTION	GOBP_RAC_PROTEIN_SIGNAL_TRANSDUCTION		62	-0.22128984	-0.66944605	0.9797823	1.0	1.0	439	tags=2%, list=1%, signal=2%	
GOBP_POSITIVE_REGULATION_OF_TRANSCRIPTION_BY_RNA_POLYMERASE_III	GOBP_POSITIVE_REGULATION_OF_TRANSCRIPTION_BY_RNA_POLYMERASE_III		21	-0.26651484	-0.66887766	0.9097345	1.0	1.0	8918	tags=19%, list=24%, signal=25%	
GOBP_FEMALE_GAMETE_GENERATION	GOBP_FEMALE_GAMETE_GENERATION		178	-0.19043252	-0.66855747	1.0	1.0	1.0	9301	tags=28%, list=25%, signal=37%	
GOBP_NEGATIVE_REGULATION_OF_MUSCLE_CONTRACTION	GOBP_NEGATIVE_REGULATION_OF_MUSCLE_CONTRACTION		32	-0.24585621	-0.6685108	0.959596	1.0	1.0	8928	tags=34%, list=24%, signal=45%	
GOBP_POSITIVE_REGULATION_OF_RNA_SPLICING	GOBP_POSITIVE_REGULATION_OF_RNA_SPLICING		47	-0.2316551	-0.6684447	0.9647651	1.0	1.0	28403	tags=100%, list=77%, signal=432%	
GOBP_CYTOKINE_PRODUCTION_INVOLVED_IN_IMMUNE_RESPONSE	GOBP_CYTOKINE_PRODUCTION_INVOLVED_IN_IMMUNE_RESPONSE		103	-0.20422561	-0.668227	0.99408287	1.0	1.0	9293	tags=27%, list=25%, signal=36%	
GOBP_POSITIVE_REGULATION_OF_FIBROBLAST_PROLIFERATION	GOBP_POSITIVE_REGULATION_OF_FIBROBLAST_PROLIFERATION		69	-0.21542864	-0.668098	0.98888886	1.0	1.0	9117	tags=20%, list=25%, signal=27%	
GOBP_T_CELL_RECEPTOR_SIGNALING_PATHWAY	GOBP_T_CELL_RECEPTOR_SIGNALING_PATHWAY		151	-0.19570506	-0.66803086	0.99857956	1.0	1.0	8757	tags=23%, list=24%, signal=29%	
GOBP_PHAGOSOME_MATURATION	GOBP_PHAGOSOME_MATURATION		30	-0.25076523	-0.66775167	0.9486726	1.0	1.0	569	tags=3%, list=2%, signal=3%	
GOBP_NEGATIVE_REGULATION_OF_STRESS_FIBER_ASSEMBLY	GOBP_NEGATIVE_REGULATION_OF_STRESS_FIBER_ASSEMBLY		34	-0.24204804	-0.6676689	0.95819396	1.0	1.0	3118	tags=6%, list=8%, signal=6%	
GOBP_NUCLEOTIDE_SALVAGE	GOBP_NUCLEOTIDE_SALVAGE		33	-0.24580248	-0.6676108	0.96106195	1.0	1.0	9118	tags=27%, list=25%, signal=36%	
GOBP_INTERLEUKIN_1_PRODUCTION	GOBP_INTERLEUKIN_1_PRODUCTION		115	-0.20299414	-0.6675764	0.99850297	1.0	1.0	9188	tags=30%, list=25%, signal=40%	
GOBP_CELL_PROLIFERATION_IN_FOREBRAIN	GOBP_CELL_PROLIFERATION_IN_FOREBRAIN		38	-0.23744021	-0.66756904	0.9549249	1.0	1.0	6070	tags=16%, list=16%, signal=19%	
GOBP_EYELID_DEVELOPMENT_IN_CAMERA_TYPE_EYE	GOBP_EYELID_DEVELOPMENT_IN_CAMERA_TYPE_EYE		16	-0.2904935	-0.66641587	0.906087	1.0	1.0	9117	tags=25%, list=25%, signal=33%	
GOBP_ERK1_AND_ERK2_CASCADE	GOBP_ERK1_AND_ERK2_CASCADE		332	-0.18012749	-0.66558844	1.0	1.0	1.0	8857	tags=22%, list=24%, signal=29%	
GOBP_RESPONSE_TO_LEUKEMIA_INHIBITORY_FACTOR	GOBP_RESPONSE_TO_LEUKEMIA_INHIBITORY_FACTOR		156	-0.19234467	-0.6648778	1.0	1.0	1.0	3270	tags=5%, list=9%, signal=6%	
GOBP_LEUKOCYTE_MEDIATED_CYTOTOXICITY	GOBP_LEUKOCYTE_MEDIATED_CYTOTOXICITY		164	-0.1932362	-0.664325	1.0	1.0	1.0	6093	tags=13%, list=16%, signal=16%	
GOBP_TRNA_WOBBLE_URIDINE_MODIFICATION	GOBP_TRNA_WOBBLE_URIDINE_MODIFICATION		19	-0.26849344	-0.6642997	0.9355401	1.0	1.0	27036	tags=100%, list=73%, signal=372%	
GOBP_SULFUR_COMPOUND_CATABOLIC_PROCESS	GOBP_SULFUR_COMPOUND_CATABOLIC_PROCESS		27	-0.2569634	-0.66347	0.96153843	1.0	1.0	7828	tags=19%, list=21%, signal=23%	
GOBP_NEGATIVE_REGULATION_OF_COLLAGEN_METABOLIC_PROCESS	GOBP_NEGATIVE_REGULATION_OF_COLLAGEN_METABOLIC_PROCESS		19	-0.2731132	-0.66258556	0.9400749	1.0	1.0	7924	tags=21%, list=21%, signal=27%	
GOBP_LABYRINTHINE_LAYER_DEVELOPMENT	GOBP_LABYRINTHINE_LAYER_DEVELOPMENT		61	-0.21780294	-0.66178066	0.9906103	1.0	1.0	8706	tags=18%, list=24%, signal=24%	
GOBP_PROTEIN_LOCALIZATION_TO_VACUOLE	GOBP_PROTEIN_LOCALIZATION_TO_VACUOLE		98	-0.20446186	-0.6617647	0.99691355	1.0	1.0	23899	tags=97%, list=65%, signal=274%	
GOBP_SECONDARY_METABOLIC_PROCESS	GOBP_SECONDARY_METABOLIC_PROCESS		57	-0.22042432	-0.6616993	0.9794872	1.0	1.0	8195	tags=28%, list=22%, signal=36%	
GOBP_POSITIVE_REGULATION_OF_MUSCLE_HYPERTROPHY	GOBP_POSITIVE_REGULATION_OF_MUSCLE_HYPERTROPHY		49	-0.22556052	-0.66154414	0.9807074	1.0	1.0	6177	tags=12%, list=17%, signal=15%	
GOBP_NEGATIVE_REGULATION_OF_AMIDE_METABOLIC_PROCESS	GOBP_NEGATIVE_REGULATION_OF_AMIDE_METABOLIC_PROCESS		26	-0.25521398	-0.6608623	0.9575221	1.0	1.0	7622	tags=15%, list=21%, signal=19%	
GOBP_DETECTION_OF_STIMULUS_INVOLVED_IN_SENSORY_PERCEPTION_OF_PAIN	GOBP_DETECTION_OF_STIMULUS_INVOLVED_IN_SENSORY_PERCEPTION_OF_PAIN		39	-0.23479551	-0.6602668	0.95364237	1.0	1.0	8949	tags=31%, list=24%, signal=41%	
GOBP_TUMOR_NECROSIS_FACTOR_MEDIATED_SIGNALING_PATHWAY	GOBP_TUMOR_NECROSIS_FACTOR_MEDIATED_SIGNALING_PATHWAY		113	-0.19763696	-0.6600068	1.0	1.0	1.0	5718	tags=7%, list=15%, signal=8%	
GOBP_COMPLEMENT_ACTIVATION_ALTERNATIVE_PATHWAY	GOBP_COMPLEMENT_ACTIVATION_ALTERNATIVE_PATHWAY		15	-0.28766367	-0.65967774	0.92362344	1.0	1.0	5182	tags=27%, list=14%, signal=31%	
GOBP_PIGMENT_GRANULE_ORGANIZATION	GOBP_PIGMENT_GRANULE_ORGANIZATION		39	-0.23596394	-0.6594785	0.9529412	1.0	1.0	9310	tags=23%, list=25%, signal=31%	
GOBP_REGULATION_OF_NERVOUS_SYSTEM_PROCESS	GOBP_REGULATION_OF_NERVOUS_SYSTEM_PROCESS		152	-0.19221857	-0.6593506	1.0	1.0	1.0	7446	tags=21%, list=20%, signal=26%	
GOBP_REGULATION_OF_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR	GOBP_REGULATION_OF_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR		99	-0.2024954	-0.65896505	0.9953052	1.0	1.0	23129	tags=94%, list=63%, signal=250%	
GOBP_MELANOSOME_ASSEMBLY	GOBP_MELANOSOME_ASSEMBLY		19	-0.26643562	-0.6588384	0.93582886	1.0	1.0	27112	tags=100%, list=73%, signal=375%	
GOBP_CAMP_PKA_SIGNAL_TRANSDUCTION	GOBP_CAMP_PKA_SIGNAL_TRANSDUCTION		77	-0.21003382	-0.6584693	0.99228394	1.0	1.0	9130	tags=35%, list=25%, signal=46%	
