NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
GOBP_REGULATION_OF_REGULATORY_NCRNA_PROCESSING	GOBP_REGULATION_OF_REGULATORY_NCRNA_PROCESSING		17	0.33813223	0.8289108	0.7037862	1.0	1.0	11105	tags=47%, list=30%, signal=67%	
GOBP_INHIBITORY_SYNAPSE_ASSEMBLY	GOBP_INHIBITORY_SYNAPSE_ASSEMBLY		25	0.3053379	0.82874656	0.7570755	1.0	1.0	5658	tags=24%, list=15%, signal=28%	
GOBP_POSITIVE_REGULATION_OF_VESICLE_FUSION	GOBP_POSITIVE_REGULATION_OF_VESICLE_FUSION		33	0.28296325	0.8280202	0.7815534	1.0	1.0	5166	tags=15%, list=14%, signal=18%	
GOBP_GLIAL_CELL_PROLIFERATION	GOBP_GLIAL_CELL_PROLIFERATION		75	0.24822797	0.827944	0.8526012	1.0	1.0	10943	tags=31%, list=30%, signal=43%	
GOBP_CELLULAR_DEFENSE_RESPONSE	GOBP_CELLULAR_DEFENSE_RESPONSE		16	0.34280032	0.82790583	0.7227273	1.0	1.0	240	tags=6%, list=1%, signal=6%	
GOBP_REGULATION_OF_AUTOPHAGOSOME_MATURATION	GOBP_REGULATION_OF_AUTOPHAGOSOME_MATURATION		18	0.33208773	0.8277342	0.74285716	1.0	1.0	24685	tags=100%, list=67%, signal=301%	
GOBP_NUCLEOTIDE_SUGAR_METABOLIC_PROCESS	GOBP_NUCLEOTIDE_SUGAR_METABOLIC_PROCESS		41	0.27072656	0.82739955	0.79002625	1.0	1.0	15998	tags=49%, list=43%, signal=86%	
GOBP_ODONTOBLAST_DIFFERENTIATION	GOBP_ODONTOBLAST_DIFFERENTIATION		18	0.3321692	0.82682014	0.7339246	1.0	1.0	24682	tags=100%, list=67%, signal=301%	
GOBP_RELAXATION_OF_CARDIAC_MUSCLE	GOBP_RELAXATION_OF_CARDIAC_MUSCLE		16	0.3411796	0.82676655	0.712963	1.0	1.0	10295	tags=31%, list=28%, signal=43%	
GOBP_CELL_SURFACE_RECEPTOR_SIGNALING_PATHWAY_VIA_STAT	GOBP_CELL_SURFACE_RECEPTOR_SIGNALING_PATHWAY_VIA_STAT		180	0.21694753	0.8267604	0.972	1.0	1.0	11075	tags=23%, list=30%, signal=33%	
GOBP_GLYCOSIDE_METABOLIC_PROCESS	GOBP_GLYCOSIDE_METABOLIC_PROCESS		16	0.33924723	0.8266991	0.71734476	1.0	1.0	9289	tags=25%, list=25%, signal=33%	
GOBP_MYELOID_LEUKOCYTE_MIGRATION	GOBP_MYELOID_LEUKOCYTE_MIGRATION		218	0.21138151	0.826288	0.9885057	1.0	1.0	10574	tags=24%, list=29%, signal=33%	
GOBP_FC_RECEPTOR_MEDIATED_STIMULATORY_SIGNALING_PATHWAY	GOBP_FC_RECEPTOR_MEDIATED_STIMULATORY_SIGNALING_PATHWAY		19	0.3285389	0.8262438	0.7213483	1.0	1.0	357	tags=5%, list=1%, signal=5%	
GOBP_INTRACELLULAR_STEROL_TRANSPORT	GOBP_INTRACELLULAR_STEROL_TRANSPORT		33	0.28953186	0.8261384	0.75288683	1.0	1.0	5530	tags=9%, list=15%, signal=11%	
GOBP_NEGATIVE_REGULATION_OF_LYMPHOCYTE_APOPTOTIC_PROCESS	GOBP_NEGATIVE_REGULATION_OF_LYMPHOCYTE_APOPTOTIC_PROCESS		39	0.27632973	0.8260353	0.76585364	1.0	1.0	5509	tags=15%, list=15%, signal=18%	
GOBP_RESPONSE_TO_TRANSFORMING_GROWTH_FACTOR_BETA	GOBP_RESPONSE_TO_TRANSFORMING_GROWTH_FACTOR_BETA		279	0.20906469	0.8254993	0.992	1.0	1.0	11080	tags=21%, list=30%, signal=29%	
GOBP_REGULATION_OF_MRNA_PROCESSING	GOBP_REGULATION_OF_MRNA_PROCESSING		149	0.22011845	0.8254935	0.9513889	1.0	1.0	17143	tags=44%, list=46%, signal=81%	
GOBP_NEURON_RECOGNITION	GOBP_NEURON_RECOGNITION		52	0.26065314	0.8254094	0.8114754	1.0	1.0	5646	tags=13%, list=15%, signal=16%	
GOBP_REGULATION_OF_POSTSYNAPTIC_MEMBRANE_NEUROTRANSMITTER_RECEPTOR_LEVELS	GOBP_REGULATION_OF_POSTSYNAPTIC_MEMBRANE_NEUROTRANSMITTER_RECEPTOR_LEVELS		170	0.2193987	0.8253778	0.951049	1.0	1.0	5369	tags=8%, list=15%, signal=10%	
GOBP_SULFUR_COMPOUND_METABOLIC_PROCESS	GOBP_SULFUR_COMPOUND_METABOLIC_PROCESS		285	0.20950729	0.82527	0.99122804	1.0	1.0	10991	tags=25%, list=30%, signal=35%	
GOBP_REGULATION_OF_COAGULATION	GOBP_REGULATION_OF_COAGULATION		74	0.24454136	0.8246126	0.8609468	1.0	1.0	11024	tags=31%, list=30%, signal=44%	
GOBP_REGULATION_OF_LEUKOCYTE_ADHESION_TO_VASCULAR_ENDOTHELIAL_CELL	GOBP_REGULATION_OF_LEUKOCYTE_ADHESION_TO_VASCULAR_ENDOTHELIAL_CELL		36	0.28042713	0.82460994	0.77068555	1.0	1.0	5387	tags=14%, list=15%, signal=16%	
GOBP_REGULATION_OF_NITRIC_OXIDE_SYNTHASE_ACTIVITY	GOBP_REGULATION_OF_NITRIC_OXIDE_SYNTHASE_ACTIVITY		15	0.35445076	0.8244245	0.6993318	1.0	1.0	723	tags=7%, list=2%, signal=7%	
GOBP_NUCLEAR_RECEPTOR_MEDIATED_SIGNALING_PATHWAY	GOBP_NUCLEAR_RECEPTOR_MEDIATED_SIGNALING_PATHWAY		184	0.21921438	0.8241969	0.9494585	1.0	1.0	2824	tags=4%, list=8%, signal=5%	
GOBP_B_CELL_PROLIFERATION	GOBP_B_CELL_PROLIFERATION		91	0.23397224	0.82375276	0.9006024	1.0	1.0	3995	tags=8%, list=11%, signal=9%	
GOBP_REGULATION_OF_FAT_CELL_DIFFERENTIATION	GOBP_REGULATION_OF_FAT_CELL_DIFFERENTIATION		149	0.22350085	0.8236306	0.94871795	1.0	1.0	11078	tags=21%, list=30%, signal=30%	
GOBP_MICROTUBULE_POLYMERIZATION_OR_DEPOLYMERIZATION	GOBP_MICROTUBULE_POLYMERIZATION_OR_DEPOLYMERIZATION		151	0.21834901	0.8236118	0.93811077	1.0	1.0	5622	tags=8%, list=15%, signal=9%	
GOBP_POSITIVE_REGULATION_OF_FIBROBLAST_MIGRATION	GOBP_POSITIVE_REGULATION_OF_FIBROBLAST_MIGRATION		22	0.3118567	0.8230763	0.71945703	1.0	1.0	147	tags=5%, list=0%, signal=5%	
GOBP_CENTRAL_NERVOUS_SYSTEM_PROJECTION_NEURON_AXONOGENESIS	GOBP_CENTRAL_NERVOUS_SYSTEM_PROJECTION_NEURON_AXONOGENESIS		31	0.28560945	0.8230031	0.7604938	1.0	1.0	10981	tags=32%, list=30%, signal=46%	
GOBP_RANDOM_INACTIVATION_OF_X_CHROMOSOME	GOBP_RANDOM_INACTIVATION_OF_X_CHROMOSOME		15	0.33520135	0.82298636	0.7297297	1.0	1.0	24569	tags=100%, list=66%, signal=298%	
GOBP_GLYCOLIPID_CATABOLIC_PROCESS	GOBP_GLYCOLIPID_CATABOLIC_PROCESS		16	0.34333286	0.82283264	0.7315436	1.0	1.0	24269	tags=100%, list=66%, signal=291%	
GOBP_NEGATIVE_REGULATION_OF_VIRAL_GENOME_REPLICATION	GOBP_NEGATIVE_REGULATION_OF_VIRAL_GENOME_REPLICATION		50	0.26083654	0.8226159	0.8004926	1.0	1.0	11075	tags=26%, list=30%, signal=37%	
GOBP_CHONDROCYTE_DIFFERENTIATION	GOBP_CHONDROCYTE_DIFFERENTIATION		126	0.22525696	0.8224361	0.94427246	1.0	1.0	11075	tags=26%, list=30%, signal=37%	
GOBP_NEGATIVE_REGULATION_OF_B_CELL_ACTIVATION	GOBP_NEGATIVE_REGULATION_OF_B_CELL_ACTIVATION		33	0.28409564	0.82222205	0.7704918	1.0	1.0	9586	tags=24%, list=26%, signal=33%	
GOBP_PURINERGIC_NUCLEOTIDE_RECEPTOR_SIGNALING_PATHWAY	GOBP_PURINERGIC_NUCLEOTIDE_RECEPTOR_SIGNALING_PATHWAY		31	0.2884317	0.82186943	0.7631579	1.0	1.0	11465	tags=35%, list=31%, signal=51%	
GOBP_POSITIVE_REGULATION_OF_LEUKOCYTE_DEGRANULATION	GOBP_POSITIVE_REGULATION_OF_LEUKOCYTE_DEGRANULATION		27	0.30031154	0.82163894	0.75529414	1.0	1.0	876	tags=4%, list=2%, signal=4%	
GOBP_GLUCOSE_METABOLIC_PROCESS	GOBP_GLUCOSE_METABOLIC_PROCESS		228	0.21135612	0.8215128	0.98	1.0	1.0	7558	tags=13%, list=20%, signal=16%	
GOBP_REGULATION_OF_T_HELPER_CELL_DIFFERENTIATION	GOBP_REGULATION_OF_T_HELPER_CELL_DIFFERENTIATION		45	0.26462954	0.8204119	0.8131579	1.0	1.0	4313	tags=11%, list=12%, signal=13%	
GOBP_FIBROBLAST_APOPTOTIC_PROCESS	GOBP_FIBROBLAST_APOPTOTIC_PROCESS		22	0.31173593	0.82003266	0.7368421	1.0	1.0	16463	tags=50%, list=45%, signal=90%	
GOBP_NEGATIVE_REGULATION_OF_VASCULATURE_DEVELOPMENT	GOBP_NEGATIVE_REGULATION_OF_VASCULATURE_DEVELOPMENT		119	0.2261875	0.81945306	0.9385965	1.0	1.0	9499	tags=19%, list=26%, signal=26%	
GOBP_POSITIVE_REGULATION_OF_NEUROINFLAMMATORY_RESPONSE	GOBP_POSITIVE_REGULATION_OF_NEUROINFLAMMATORY_RESPONSE		17	0.33113372	0.81898516	0.7369614	1.0	1.0	17863	tags=71%, list=48%, signal=137%	
GOBP_CELL_SUBSTRATE_ADHESION	GOBP_CELL_SUBSTRATE_ADHESION		380	0.19944513	0.8188935	0.99	1.0	1.0	11140	tags=20%, list=30%, signal=29%	
GOBP_POSITIVE_REGULATION_OF_CELL_SUBSTRATE_ADHESION	GOBP_POSITIVE_REGULATION_OF_CELL_SUBSTRATE_ADHESION		145	0.22096445	0.8187806	0.94920635	1.0	1.0	10905	tags=21%, list=30%, signal=29%	
GOBP_ENDONUCLEOLYTIC_CLEAVAGE_OF_TRICISTRONIC_RRNA_TRANSCRIPT_SSU_RRNA_5_8S_RRNA_LSU_RRNA	GOBP_ENDONUCLEOLYTIC_CLEAVAGE_OF_TRICISTRONIC_RRNA_TRANSCRIPT_SSU_RRNA_5_8S_RRNA_LSU_RRNA		16	0.3352375	0.8182395	0.73426574	1.0	1.0	24568	tags=100%, list=66%, signal=298%	
GOBP_REGULATION_OF_OSTEOCLAST_DIFFERENTIATION	GOBP_REGULATION_OF_OSTEOCLAST_DIFFERENTIATION		82	0.23898652	0.8178481	0.88429755	1.0	1.0	1971	tags=6%, list=5%, signal=6%	
GOBP_INTERLEUKIN_12_PRODUCTION	GOBP_INTERLEUKIN_12_PRODUCTION		59	0.2524673	0.8177762	0.8505435	1.0	1.0	4724	tags=10%, list=13%, signal=12%	
GOBP_RELEASE_OF_CYTOCHROME_C_FROM_MITOCHONDRIA	GOBP_RELEASE_OF_CYTOCHROME_C_FROM_MITOCHONDRIA		66	0.24487756	0.81758887	0.86141306	1.0	1.0	14737	tags=33%, list=40%, signal=55%	
GOBP_PHOTORECEPTOR_CELL_DEVELOPMENT	GOBP_PHOTORECEPTOR_CELL_DEVELOPMENT		63	0.24729803	0.8174498	0.86633664	1.0	1.0	954	tags=8%, list=3%, signal=8%	
GOBP_ENDOSOME_TO_LYSOSOME_TRANSPORT_VIA_MULTIVESICULAR_BODY_SORTING_PATHWAY	GOBP_ENDOSOME_TO_LYSOSOME_TRANSPORT_VIA_MULTIVESICULAR_BODY_SORTING_PATHWAY		19	0.32354066	0.81662256	0.75313807	1.0	1.0	25001	tags=100%, list=68%, signal=309%	
GOBP_POSITIVE_REGULATION_OF_INSULIN_SECRETION_INVOLVED_IN_CELLULAR_RESPONSE_TO_GLUCOSE_STIMULUS	GOBP_POSITIVE_REGULATION_OF_INSULIN_SECRETION_INVOLVED_IN_CELLULAR_RESPONSE_TO_GLUCOSE_STIMULUS		59	0.25172547	0.8164037	0.85411143	1.0	1.0	9792	tags=20%, list=26%, signal=28%	
GOBP_LACTONE_METABOLIC_PROCESS	GOBP_LACTONE_METABOLIC_PROCESS		15	0.3407895	0.81630987	0.6884876	1.0	1.0	250	tags=7%, list=1%, signal=7%	
GOBP_CD40_SIGNALING_PATHWAY	GOBP_CD40_SIGNALING_PATHWAY		16	0.33575904	0.8159856	0.72624433	1.0	1.0	11069	tags=31%, list=30%, signal=45%	
GOBP_KIDNEY_MORPHOGENESIS	GOBP_KIDNEY_MORPHOGENESIS		108	0.22635727	0.81598264	0.92537314	1.0	1.0	10631	tags=28%, list=29%, signal=39%	
GOBP_MONOSACCHARIDE_METABOLIC_PROCESS	GOBP_MONOSACCHARIDE_METABOLIC_PROCESS		290	0.20118634	0.8159047	0.98706895	1.0	1.0	7558	tags=12%, list=20%, signal=15%	
GOBP_FIBRINOLYSIS	GOBP_FIBRINOLYSIS		22	0.30738494	0.815827	0.72209567	1.0	1.0	9856	tags=32%, list=27%, signal=43%	
GOBP_REGULATION_OF_CELL_GROWTH	GOBP_REGULATION_OF_CELL_GROWTH		427	0.19928184	0.8156903	1.0	1.0	1.0	3848	tags=6%, list=10%, signal=6%	
GOBP_CRISTAE_FORMATION	GOBP_CRISTAE_FORMATION		20	0.3197314	0.8154847	0.73953485	1.0	1.0	25142	tags=100%, list=68%, signal=313%	
GOBP_REGULATION_OF_ACTIN_FILAMENT_ORGANIZATION	GOBP_REGULATION_OF_ACTIN_FILAMENT_ORGANIZATION		271	0.20613293	0.81547546	0.99601597	1.0	1.0	5587	tags=7%, list=15%, signal=9%	
GOBP_SUBSTRATE_ADHESION_DEPENDENT_CELL_SPREADING	GOBP_SUBSTRATE_ADHESION_DEPENDENT_CELL_SPREADING		105	0.22795261	0.8149332	0.9037267	1.0	1.0	16311	tags=38%, list=44%, signal=68%	
GOBP_BIOLOGICAL_PROCESS_INVOLVED_IN_INTERACTION_WITH_SYMBIONT	GOBP_BIOLOGICAL_PROCESS_INVOLVED_IN_INTERACTION_WITH_SYMBIONT		33	0.28513876	0.81488127	0.808933	1.0	1.0	9929	tags=36%, list=27%, signal=50%	
GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_PEPTIDE_ANTIGEN	GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_PEPTIDE_ANTIGEN		71	0.24418326	0.8146556	0.8888889	1.0	1.0	7435	tags=18%, list=20%, signal=23%	
GOBP_POSITIVE_REGULATION_OF_MITOCHONDRIAL_TRANSLATION	GOBP_POSITIVE_REGULATION_OF_MITOCHONDRIAL_TRANSLATION		16	0.32754838	0.8146099	0.7399577	1.0	1.0	24852	tags=100%, list=67%, signal=305%	
GOBP_REGULATION_OF_TRANSMEMBRANE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_SIGNALING_PATHWAY	GOBP_REGULATION_OF_TRANSMEMBRANE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_SIGNALING_PATHWAY		269	0.20444003	0.81448907	0.9955556	1.0	1.0	11080	tags=22%, list=30%, signal=31%	
GOBP_P_BODY_ASSEMBLY	GOBP_P_BODY_ASSEMBLY		23	0.30419606	0.81428266	0.7625272	1.0	1.0	19331	tags=70%, list=52%, signal=146%	
GOBP_PHOSPHOLIPID_DEPHOSPHORYLATION	GOBP_PHOSPHOLIPID_DEPHOSPHORYLATION		36	0.2768267	0.81401473	0.7935323	1.0	1.0	14964	tags=31%, list=40%, signal=51%	
GOBP_NEPHRON_EPITHELIUM_DEVELOPMENT	GOBP_NEPHRON_EPITHELIUM_DEVELOPMENT		131	0.22165257	0.81337607	0.9438944	1.0	1.0	10631	tags=25%, list=29%, signal=35%	
GOBP_RNA_DECAPPING	GOBP_RNA_DECAPPING		22	0.30664328	0.81308204	0.76339287	1.0	1.0	14848	tags=41%, list=40%, signal=68%	
GOBP_POSITIVE_REGULATION_OF_INTRACELLULAR_TRANSPORT	GOBP_POSITIVE_REGULATION_OF_INTRACELLULAR_TRANSPORT		148	0.21875091	0.81298155	0.9607843	1.0	1.0	4303	tags=5%, list=12%, signal=6%	
GOBP_SNARE_COMPLEX_ASSEMBLY	GOBP_SNARE_COMPLEX_ASSEMBLY		18	0.3211739	0.81263417	0.73420477	1.0	1.0	1451	tags=6%, list=4%, signal=6%	
GOBP_REGULATION_OF_FATTY_ACID_METABOLIC_PROCESS	GOBP_REGULATION_OF_FATTY_ACID_METABOLIC_PROCESS		116	0.22546422	0.8117183	0.9493671	1.0	1.0	3656	tags=8%, list=10%, signal=9%	
GOBP_RESPONSE_TO_NUTRIENT	GOBP_RESPONSE_TO_NUTRIENT		157	0.21967885	0.8107685	0.9569892	1.0	1.0	10647	tags=22%, list=29%, signal=30%	
GOBP_POSITIVE_REGULATION_OF_VASCULAR_ASSOCIATED_SMOOTH_MUSCLE_CELL_MIGRATION	GOBP_POSITIVE_REGULATION_OF_VASCULAR_ASSOCIATED_SMOOTH_MUSCLE_CELL_MIGRATION		27	0.29556295	0.8107334	0.7885986	1.0	1.0	10891	tags=33%, list=29%, signal=47%	
GOBP_REGULATION_OF_CENTROSOME_CYCLE	GOBP_REGULATION_OF_CENTROSOME_CYCLE		58	0.25295433	0.8107101	0.85106385	1.0	1.0	25001	tags=97%, list=68%, signal=298%	
GOBP_POSITIVE_REGULATION_OF_CATECHOLAMINE_SECRETION	GOBP_POSITIVE_REGULATION_OF_CATECHOLAMINE_SECRETION		18	0.3242051	0.8106444	0.73960614	1.0	1.0	1613	tags=11%, list=4%, signal=12%	
GOBP_POSITIVE_REGULATION_OF_TYROSINE_PHOSPHORYLATION_OF_STAT_PROTEIN	GOBP_POSITIVE_REGULATION_OF_TYROSINE_PHOSPHORYLATION_OF_STAT_PROTEIN		24	0.30082735	0.81061375	0.7688889	1.0	1.0	5536	tags=13%, list=15%, signal=15%	
GOBP_NEGATIVE_REGULATION_OF_INTERLEUKIN_1_BETA_PRODUCTION	GOBP_NEGATIVE_REGULATION_OF_INTERLEUKIN_1_BETA_PRODUCTION		31	0.29017207	0.8103237	0.79953915	1.0	1.0	3087	tags=10%, list=8%, signal=11%	
GOBP_ATTACHMENT_OF_SPINDLE_MICROTUBULES_TO_KINETOCHORE	GOBP_ATTACHMENT_OF_SPINDLE_MICROTUBULES_TO_KINETOCHORE		52	0.2605863	0.8103061	0.85714287	1.0	1.0	14230	tags=31%, list=39%, signal=50%	
GOBP_REGULATION_OF_DEVELOPMENTAL_GROWTH	GOBP_REGULATION_OF_DEVELOPMENTAL_GROWTH		379	0.1978084	0.8097814	1.0	1.0	1.0	5587	tags=8%, list=15%, signal=10%	
GOBP_NEGATIVE_REGULATION_OF_GLIAL_CELL_PROLIFERATION	GOBP_NEGATIVE_REGULATION_OF_GLIAL_CELL_PROLIFERATION		22	0.3035726	0.8092709	0.7777778	1.0	1.0	10943	tags=41%, list=30%, signal=58%	
GOBP_ICOSANOID_CATABOLIC_PROCESS	GOBP_ICOSANOID_CATABOLIC_PROCESS		16	0.32961124	0.80912143	0.7266811	1.0	1.0	2964	tags=13%, list=8%, signal=14%	
GOBP_RNA_METHYLATION	GOBP_RNA_METHYLATION		70	0.24118748	0.8090864	0.8965517	1.0	1.0	16517	tags=49%, list=45%, signal=88%	
GOBP_CHONDROCYTE_DIFFERENTIATION_INVOLVED_IN_ENDOCHONDRAL_BONE_MORPHOGENESIS	GOBP_CHONDROCYTE_DIFFERENTIATION_INVOLVED_IN_ENDOCHONDRAL_BONE_MORPHOGENESIS		15	0.33921802	0.8089384	0.73672056	1.0	1.0	15287	tags=53%, list=41%, signal=91%	
GOBP_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_IN_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS	GOBP_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_IN_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS		69	0.24002875	0.8080086	0.87533873	1.0	1.0	7300	tags=9%, list=20%, signal=11%	
GOBP_GLYCOSAMINOGLYCAN_BIOSYNTHETIC_PROCESS	GOBP_GLYCOSAMINOGLYCAN_BIOSYNTHETIC_PROCESS		32	0.28458017	0.80794126	0.8146453	1.0	1.0	14618	tags=41%, list=40%, signal=67%	
GOBP_POSITIVE_REGULATION_OF_MITOCHONDRIAL_MEMBRANE_PERMEABILITY	GOBP_POSITIVE_REGULATION_OF_MITOCHONDRIAL_MEMBRANE_PERMEABILITY		38	0.26899597	0.8073539	0.815534	1.0	1.0	8549	tags=13%, list=23%, signal=17%	
GOBP_ENDOCRINE_PROCESS	GOBP_ENDOCRINE_PROCESS		118	0.22503962	0.8071213	0.9625	1.0	1.0	7321	tags=19%, list=20%, signal=23%	
GOBP_B_CELL_MEDIATED_IMMUNITY	GOBP_B_CELL_MEDIATED_IMMUNITY		144	0.21922094	0.8068804	0.9516129	1.0	1.0	5536	tags=13%, list=15%, signal=15%	
GOBP_MYELOID_CELL_DEVELOPMENT	GOBP_MYELOID_CELL_DEVELOPMENT		106	0.2244924	0.80677867	0.90643275	1.0	1.0	7244	tags=12%, list=20%, signal=15%	
GOBP_POSITIVE_REGULATION_OF_STRESS_FIBER_ASSEMBLY	GOBP_POSITIVE_REGULATION_OF_STRESS_FIBER_ASSEMBLY		58	0.24882174	0.8051306	0.86416864	1.0	1.0	3351	tags=5%, list=9%, signal=6%	
GOBP_CELL_MIGRATION_IN_HINDBRAIN	GOBP_CELL_MIGRATION_IN_HINDBRAIN		22	0.30639324	0.80504674	0.77253217	1.0	1.0	10297	tags=27%, list=28%, signal=38%	
GOBP_POSITIVE_REGULATION_OF_SECRETION	GOBP_POSITIVE_REGULATION_OF_SECRETION		417	0.19531418	0.8049553	1.0	1.0	1.0	3606	tags=7%, list=10%, signal=8%	
GOBP_TRANSFORMING_GROWTH_FACTOR_BETA_PRODUCTION	GOBP_TRANSFORMING_GROWTH_FACTOR_BETA_PRODUCTION		36	0.26972362	0.80489963	0.8251748	1.0	1.0	1486	tags=6%, list=4%, signal=6%	
GOBP_NEGATIVE_REGULATION_OF_COAGULATION	GOBP_NEGATIVE_REGULATION_OF_COAGULATION		51	0.25891492	0.80447173	0.8490566	1.0	1.0	11024	tags=33%, list=30%, signal=47%	
GOBP_SUBPALLIUM_DEVELOPMENT	GOBP_SUBPALLIUM_DEVELOPMENT		24	0.29838923	0.80423486	0.791762	1.0	1.0	2058	tags=8%, list=6%, signal=9%	
GOBP_REGULATION_OF_LACTATION	GOBP_REGULATION_OF_LACTATION		28	0.28781632	0.8040402	0.7914692	1.0	1.0	15149	tags=54%, list=41%, signal=91%	
GOBP_PEPTIDYL_SERINE_MODIFICATION	GOBP_PEPTIDYL_SERINE_MODIFICATION		150	0.21212868	0.8038846	0.95637584	1.0	1.0	4062	tags=5%, list=11%, signal=6%	
GOBP_REGULATION_OF_AMINO_ACID_TRANSPORT	GOBP_REGULATION_OF_AMINO_ACID_TRANSPORT		56	0.25043395	0.8034769	0.8810127	1.0	1.0	4205	tags=13%, list=11%, signal=14%	
GOBP_REGULATION_OF_OLIGODENDROCYTE_DIFFERENTIATION	GOBP_REGULATION_OF_OLIGODENDROCYTE_DIFFERENTIATION		48	0.25654462	0.8030947	0.8684211	1.0	1.0	9381	tags=23%, list=25%, signal=31%	
GOBP_SMALL_MOLECULE_CATABOLIC_PROCESS	GOBP_SMALL_MOLECULE_CATABOLIC_PROCESS		357	0.19770117	0.8030763	1.0	1.0	1.0	10980	tags=24%, list=30%, signal=34%	
GOBP_AMEBOIDAL_TYPE_CELL_MIGRATION	GOBP_AMEBOIDAL_TYPE_CELL_MIGRATION		261	0.20304367	0.80281055	0.9834711	1.0	1.0	10310	tags=15%, list=28%, signal=21%	
GOBP_NUCLEAR_CHROMOSOME_SEGREGATION	GOBP_NUCLEAR_CHROMOSOME_SEGREGATION		328	0.19790317	0.80271083	0.9955157	1.0	1.0	5790	tags=9%, list=16%, signal=11%	
GOBP_PROTEIN_COMPLEX_OLIGOMERIZATION	GOBP_PROTEIN_COMPLEX_OLIGOMERIZATION		286	0.19967423	0.8027005	1.0	1.0	1.0	7147	tags=11%, list=19%, signal=14%	
GOBP_REGULATION_OF_PEPTIDE_TRANSPORT	GOBP_REGULATION_OF_PEPTIDE_TRANSPORT		251	0.20290595	0.8025057	1.0	1.0	1.0	2443	tags=6%, list=7%, signal=6%	
GOBP_POSITIVE_REGULATION_OF_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY	GOBP_POSITIVE_REGULATION_OF_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY		49	0.2500425	0.80232716	0.9093199	1.0	1.0	2120	tags=8%, list=6%, signal=9%	
GOBP_FEAR_RESPONSE	GOBP_FEAR_RESPONSE		59	0.2479557	0.802326	0.89141417	1.0	1.0	9008	tags=24%, list=24%, signal=31%	
GOBP_INTRACELLULAR_LIPID_TRANSPORT	GOBP_INTRACELLULAR_LIPID_TRANSPORT		46	0.25738636	0.80209047	0.85340315	1.0	1.0	5530	tags=9%, list=15%, signal=10%	
GOBP_SPROUTING_ANGIOGENESIS	GOBP_SPROUTING_ANGIOGENESIS		141	0.21888977	0.80184096	0.9628483	1.0	1.0	10096	tags=16%, list=27%, signal=21%	
GOBP_REGULATION_OF_MYOTUBE_DIFFERENTIATION	GOBP_REGULATION_OF_MYOTUBE_DIFFERENTIATION		45	0.2612848	0.8017824	0.8524173	1.0	1.0	5135	tags=13%, list=14%, signal=15%	
GOBP_PEPTIDYL_GLUTAMIC_ACID_MODIFICATION	GOBP_PEPTIDYL_GLUTAMIC_ACID_MODIFICATION		22	0.30235028	0.8012658	0.7784946	1.0	1.0	1977	tags=9%, list=5%, signal=10%	
GOBP_REGULATION_OF_CELL_KILLING	GOBP_REGULATION_OF_CELL_KILLING		130	0.21727572	0.80123204	0.9657321	1.0	1.0	5509	tags=15%, list=15%, signal=18%	
GOBP_POSITIVE_REGULATION_OF_CELL_ADHESION_MEDIATED_BY_INTEGRIN	GOBP_POSITIVE_REGULATION_OF_CELL_ADHESION_MEDIATED_BY_INTEGRIN		21	0.30060256	0.80122596	0.78401726	1.0	1.0	9110	tags=19%, list=25%, signal=25%	
GOBP_REGULATION_OF_HORMONE_SECRETION	GOBP_REGULATION_OF_HORMONE_SECRETION		312	0.20049764	0.801144	0.99561405	1.0	1.0	4348	tags=9%, list=12%, signal=10%	
GOBP_PYRIMIDINE_RIBONUCLEOTIDE_BIOSYNTHETIC_PROCESS	GOBP_PYRIMIDINE_RIBONUCLEOTIDE_BIOSYNTHETIC_PROCESS		22	0.30983797	0.80081946	0.75446427	1.0	1.0	4025	tags=9%, list=11%, signal=10%	
GOBP_COAGULATION	GOBP_COAGULATION		199	0.20985724	0.8006619	0.996633	1.0	1.0	11258	tags=28%, list=30%, signal=40%	
GOBP_NEGATIVE_REGULATION_OF_NUCLEOTIDE_CATABOLIC_PROCESS	GOBP_NEGATIVE_REGULATION_OF_NUCLEOTIDE_CATABOLIC_PROCESS		23	0.30504873	0.80063987	0.7722096	1.0	1.0	3388	tags=9%, list=9%, signal=10%	
GOBP_REGULATION_OF_THYMOCYTE_APOPTOTIC_PROCESS	GOBP_REGULATION_OF_THYMOCYTE_APOPTOTIC_PROCESS		15	0.335457	0.8003918	0.77262694	1.0	1.0	13764	tags=33%, list=37%, signal=53%	
